seed_count_a,seed_count_b,added_seed_count,CN_squared_difference_sum,US_squared_difference_sum,combined_squared_difference_sum,CN_mean_squared_difference,US_mean_squared_difference,combined_mean_squared_difference
40,390,350,10.268593852728,18.924525805391,29.193119658120,0.001777803645,0.003276406822,0.002527105234
40,400,360,10.798787500000,18.655050000000,29.453837500000,0.001869596174,0.003229752424,0.002549674299
40,410,370,11.432731261154,17.861156305770,29.293887566924,0.001979350980,0.003092305455,0.002535828217
40,420,380,11.477474489796,17.278988095238,28.756462585034,0.001987097384,0.002991514559,0.002489305972
40,430,390,11.207280286641,16.368833829097,27.576114115738,0.001940318609,0.002833939375,0.002387128992
40,440,400,11.918605371901,16.249493801653,28.168099173554,0.002063470459,0.002813278013,0.002438374236
40,450,410,12.051309259259,15.527740123457,27.579049382716,0.002086445509,0.002688320658,0.002387383084
40,460,420,12.864737712665,16.451528827977,29.316266540643,0.002227274535,0.002848256376,0.002537765455
40,470,430,12.264509393391,16.220753168855,28.485262562245,0.002123356889,0.002808302141,0.002465829515
40,480,440,12.568515625000,15.487951388889,28.056467013889,0.002175989547,0.002681432027,0.002428710787
40,490,450,12.723049250312,15.300051541025,28.023100791337,0.002202743984,0.002648900890,0.002425822437
40,500,460,12.867738000000,15.520814000000,28.388552000000,0.002227793975,0.002687121537,0.002457457756
50,60,10,3.466977777778,0.979600000000,4.446577777778,0.000600238535,0.000169598338,0.000384918436
50,70,20,2.324424489796,2.221844897959,4.546269387755,0.000402428063,0.000384668438,0.000393548250
50,80,30,3.580325000000,4.590412500000,8.170737500000,0.000619862361,0.000794739006,0.000707300684
50,90,40,4.163101234568,4.898686419753,9.061787654321,0.000720758524,0.000848110530,0.000784434527
50,100,50,3.597400000000,5.274000000000,8.871400000000,0.000622818560,0.000913088643,0.000767953601
50,110,60,4.381580165289,6.337897520661,10.719477685950,0.000758583824,0.001097281427,0.000927932625
50,120,70,4.099894444444,7.230822222222,11.330716666667,0.000709815520,0.001251873653,0.000980844587
